# t	yd	y_sensor	y_luenberger	v_luenberger	y_clasico	v_clasico	ie	u
9.4600	0.005000	0.004985	0.004895	-0.026959	0.005463	-0.001209	0.4954	6.4675
9.4700	0.005000	0.005034	0.004848	-0.015148	0.005386	-0.007731	0.4532	8.2646
9.4800	0.005000	0.005034	0.004994	-0.030493	0.005401	0.001514	0.5176	6.3073
9.4900	0.005000	0.005034	0.004753	-0.025036	0.005357	-0.004471	0.4577	7.7309
9.5000	0.005000	0.005034	0.004952	-0.023885	0.005367	0.001034	0.4910	7.0356
9.5100	0.005000	0.005083	0.004923	-0.023930	0.005360	-0.000687	0.4821	7.6282
9.5200	0.005000	0.005083	0.004940	-0.029716	0.005404	0.004360	0.4976	7.0077
9.5300	0.005000	0.005132	0.004950	-0.026101	0.005397	-0.000630	0.4821	7.8304
9.5400	0.005000	0.005132	0.004980	-0.036058	0.005451	0.005377	0.5110	6.8009
9.5500	0.005000	0.005132	0.004862	-0.032226	0.005477	0.002571	0.4777	7.6075
9.5600	0.005000	0.005132	0.004971	-0.029330	0.005506	0.002903	0.4910	7.4564
9.5700	0.005000	0.005083	0.004857	-0.040195	0.005535	0.002908	0.5043	6.3932
9.5800	0.005000	0.005083	0.004817	-0.020737	0.005518	-0.001719	0.4465	8.3717
9.5900	0.005000	0.005034	0.004957	-0.035950	0.005515	-0.000314	0.5199	5.9770
9.6000	0.005000	0.005034	0.004721	-0.022407	0.005473	-0.004135	0.4421	8.1828
9.6100	0.005000	0.005034	0.004998	-0.023102	0.005450	-0.002370	0.4976	7.0354
9.6200	0.005000	0.005034	0.004825	-0.031184	0.005415	-0.003484	0.4888	6.9283
9.6300	0.005000	0.005034	0.004848	-0.022961	0.005413	-0.000176	0.4688	7.5548
9.6400	0.005000	0.005034	0.004916	-0.023687	0.005375	-0.003788	0.4865	7.1954
9.6500	0.005000	0.005083	0.004946	-0.024168	0.005395	0.002034	0.4865	7.5640
9.6600	0.005000	0.005083	0.004923	-0.030937	0.005411	0.001526	0.4976	7.0127
9.6700	0.005000	0.005132	0.004948	-0.025625	0.005412	0.000169	0.4799	7.9447
9.6800	0.005000	0.005083	0.004908	-0.039663	0.005462	0.005002	0.5132	6.2970
9.6900	0.005000	0.005083	0.004791	-0.026250	0.005466	0.000339	0.4554	8.0190
9.7000	0.005000	0.005083	0.004996	-0.027708	0.005483	0.001717	0.4999	7.0949
9.7100	0.005000	0.005083	0.004859	-0.033542	0.005488	0.000556	0.4910	7.0785
9.7200	0.005000	0.005083	0.004882	-0.027582	0.005490	0.000173	0.4777	7.5166
9.7300	0.005000	0.005034	0.004849	-0.031774	0.005467	-0.002307	0.4910	6.7218
9.7400	0.005000	0.005034	0.004827	-0.021720	0.005457	-0.000999	0.4621	7.7551
9.7500	0.005000	0.005034	0.004941	-0.024648	0.005442	-0.001481	0.4932	7.0481
9.7600	0.005000	0.005083	0.004922	-0.024206	0.005421	-0.002085	0.4821	7.6955
9.7700	0.005000	0.005083	0.004938	-0.033037	0.005435	0.001361	0.5043	6.8233
9.7800	0.005000	0.005132	0.004918	-0.026391	0.005428	-0.000686	0.4754	8.0341
9.7900	0.005000	0.005132	0.004996	-0.039291	0.005486	0.005823	0.5199	6.5796
9.8000	0.005000	0.005132	0.004820	-0.033293	0.005506	0.001930	0.4710	7.8011
9.8100	0.005000	0.005132	0.004986	-0.030713	0.005535	0.002910	0.4954	7.4116
9.8200	0.005000	0.005132	0.004912	-0.038033	0.005554	0.001939	0.5021	7.0374
9.8300	0.005000	0.005132	0.004883	-0.033233	0.005576	0.002185	0.4821	7.5850
9.8400	0.005000	0.005132	0.004949	-0.033244	0.005566	-0.001042	0.4954	7.3348
9.8500	0.005000	0.005132	0.004909	-0.035979	0.005585	0.001899	0.4954	7.2465
9.8600	0.005000	0.005083	0.004828	-0.038174	0.005594	0.000937	0.4910	6.8325
9.8700	0.005000	0.005083	0.004855	-0.025962	0.005562	-0.003197	0.4665	7.8475
9.8800	0.005000	0.005034	0.004882	-0.035198	0.005562	0.000040	0.5043	6.3819
9.8900	0.005000	0.005034	0.004773	-0.021882	0.005514	-0.004845	0.4510	8.0641
9.9000	0.005000	0.005034	0.004972	-0.026798	0.005485	-0.002903	0.5021	6.8729
9.9100	0.005000	0.005034	0.004804	-0.029831	0.005451	-0.003396	0.4799	7.2284
9.9200	0.005000	0.005034	0.004874	-0.024659	0.005438	-0.001328	0.4777	7.4112
9.9300	0.005000	0.004985	0.004805	-0.029617	0.005408	-0.002946	0.4865	6.6803
9.9400	0.005000	0.004985	0.004797	-0.017867	0.005391	-0.001722	0.4554	7.8168
9.9500	0.005000	0.004936	0.004841	-0.025810	0.005368	-0.002266	0.4932	6.3913
9.9600	0.005000	0.004888	0.004657	-0.019096	0.005317	-0.005112	0.4488	7.2246
9.9700	0.005000	0.004888	0.004835	-0.008068	0.005257	-0.006028	0.4577	7.5164
9.9800	0.005000	0.004839	0.004760	-0.020756	0.005212	-0.004521	0.4865	6.0979
9.9900	0.005000	0.004888	0.004756	-0.000238	0.005144	-0.006803	0.4243	8.6049
10.0000	0.005000	0.004888	0.004964	-0.021414	0.005120	-0.002421	0.5176	5.9023
10.0100	0.005000	0.004936	0.004706	-0.013543	0.005092	-0.002791	0.4399	8.1858
10.0200	0.005000	0.004888	0.004861	-0.023019	0.005115	0.002294	0.4976	6.1404
10.0300	0.005000	0.004936	0.004751	-0.010389	0.005081	-0.003398	0.4399	8.2692
10.0400	0.005000	0.004888	0.004865	-0.028106	0.005150	0.006958	0.5110	5.6613
10.0500	0.005000	0.004888	0.004620	-0.010782	0.005095	-0.005507	0.4199	8.2731
10.0600	0.005000	0.004888	0.004940	-0.014695	0.005112	0.001720	0.4932	6.6229
10.0700	0.005000	0.004936	0.004787	-0.016829	0.005091	-0.002122	0.4665	7.4847
10.0800	0.005000	0.004936	0.004858	-0.021271	0.005126	0.003527	0.4865	6.7314
10.0900	0.005000	0.004985	0.004849	-0.011855	0.005092	-0.003448	0.4554	8.1255
10.1000	0.005000	0.005034	0.005027	-0.026166	0.005171	0.007895	0.5154	6.6865
10.1100	0.005000	0.005034	0.004777	-0.031583	0.005215	0.004458	0.4799	7.0943
10.1200	0.005000	0.005083	0.004951	-0.017180	0.005249	0.003344	0.4665	8.2380
10.1300	0.005000	0.005083	0.004991	-0.039853	0.005323	0.007383	0.5310	6.0625
10.1400	0.005000	0.005132	0.004818	-0.024307	0.005371	0.004806	0.4488	8.7160
10.1500	0.005000	0.005132	0.005077	-0.042160	0.005431	0.006042	0.5376	6.1982
10.1600	0.005000	0.005181	0.004821	-0.034762	0.005462	0.003069	0.4665	8.3369
10.1700	0.005000	0.005083	0.004892	-0.049204	0.005548	0.008639	0.5243	5.7161
10.1800	0.005000	0.005083	0.004705	-0.023276	0.005498	-0.004977	0.4266	8.8924
10.1900	0.005000	0.005083	0.005077	-0.039006	0.005556	0.005773	0.5354	6.1488
10.2000	0.005000	0.005083	0.004697	-0.036009	0.005517	-0.003957	0.4621	7.7920
10.2100	0.005000	0.005034	0.004877	-0.031510	0.005511	-0.000530	0.4888	6.9227
10.2200	0.005000	0.005034	0.004814	-0.029454	0.005456	-0.005516	0.4777	7.2950
10.2300	0.005000	0.005034	0.004872	-0.025710	0.005473	0.001713	0.4799	7.3532
10.2400	0.005000	0.005034	0.004874	-0.027446	0.005433	-0.004078	0.4865	7.1586
10.2500	0.005000	0.005034	0.004856	-0.026286	0.005421	-0.001109	0.4799	7.3244
10.2600	0.005000	0.005034	0.004879	-0.026325	0.005408	-0.001319	0.4843	7.2242
10.2700	0.005000	0.005034	0.004864	-0.027332	0.005406	-0.000258	0.4843	7.1778
10.2800	0.005000	0.005034	0.004863	-0.026740	0.005406	0.000050	0.4821	7.2252
10.2900	0.005000	0.005034	0.004870	-0.025083	0.005399	-0.000694	0.4799	7.3398
10.3000	0.005000	0.005034	0.004882	-0.026720	0.005401	0.000211	0.4865	7.1483
10.3100	0.005000	0.005034	0.004858	-0.024900	0.005396	-0.000573	0.4777	7.4105
10.3200	0.005000	0.004985	0.004813	-0.031214	0.005399	0.000302	0.4910	6.4925
10.3300	0.005000	0.004936	0.004699	-0.019134	0.005362	-0.003674	0.4465	7.5408
10.3400	0.005000	0.004936	0.004888	-0.015795	0.005332	-0.002999	0.4777	7.1151
10.3500	0.005000	0.004936	0.004808	-0.020476	0.005300	-0.003224	0.4777	6.9738
10.3600	0.005000	0.004936	0.004809	-0.011004	0.005249	-0.005099	0.4532	7.8579
10.3700	0.005000	0.004888	0.004825	-0.026731	0.005223	-0.002606	0.5021	5.8808
10.3800	0.005000	0.004839	0.004580	-0.012364	0.005179	-0.004392	0.4243	7.6946
10.3900	0.005000	0.004790	0.004792	-0.008312	0.005134	-0.004513	0.4665	6.6525
10.4000	0.005000	0.004741	0.004627	-0.009711	0.005070	-0.006309	0.4510	6.6192
10.4100	0.005000	0.004741	0.004712	0.007610	0.004991	-0.007901	0.4243	7.8816
10.4200	0.005000	0.004692	0.004756	-0.009375	0.004915	-0.007632	0.4865	5.6055
10.4300	0.005000	0.004692	0.004560	0.004133	0.004843	-0.007186	0.4110	7.6982
10.4400	0.005000	0.004692	0.004813	0.006836	0.004780	-0.006365	0.4577	6.8324
10.4500	0.005000	0.004741	0.004766	0.002620	0.004737	-0.004286	0.4554	7.1294
10.4600	0.005000	0.004790	0.004830	0.001659	0.004744	0.000685	0.4599	7.2689
10.4700	0.005000	0.004839	0.004860	-0.005816	0.004737	-0.000705	0.4754	6.9530
10.4800	0.005000	0.004839	0.004768	-0.009718	0.004790	0.005321	0.4643	6.9214
10.4900	0.005000	0.004888	0.004862	-0.001585	0.004825	0.003504	0.4532	7.8227
10.5000	0.005000	0.004888	0.004887	-0.017403	0.004897	0.007259	0.4976	6.2684
10.5100	0.005000	0.004888	0.004714	-0.010906	0.004935	0.003738	0.4443	7.5729
10.5200	0.005000	0.004839	0.004804	-0.013448	0.004963	0.002803	0.4754	6.4154
10.5300	0.005000	0.004839	0.004725	-0.002635	0.004952	-0.001066	0.4354	7.7628
10.5400	0.005000	0.004839	0.004881	-0.009720	0.004978	0.002613	0.4843	6.4871
10.5500	0.005000	0.004839	0.004716	-0.007916	0.004944	-0.003403	0.4488	7.2885
10.5600	0.005000	0.004790	0.004755	-0.006696	0.004936	-0.000846	0.4599	6.6801
10.5700	0.005000	0.004741	0.004666	-0.002642	0.004893	-0.004291	0.4421	6.8887
10.5800	0.005000	0.004741	0.004760	0.005423	0.004868	-0.002487	0.4421	7.2466
10.5900	0.005000	0.004790	0.004862	0.004750	0.004823	-0.004546	0.4599	7.2805
10.6000	0.005000	0.004839	0.004872	-0.003115	0.004815	-0.000728	0.4732	7.0243
10.6100	0.005000	0.004839	0.004787	-0.009464	0.004820	0.000429	0.4688	6.7457
10.6200	0.005000	0.004839	0.004775	-0.002508	0.004828	0.000809	0.4465	7.4324
10.6300	0.005000	0.004839	0.004852	-0.005624	0.004865	0.003775	0.4710	6.8237
10.6400	0.005000	0.004888	0.004853	-0.002206	0.004889	0.002344	0.4554	7.6733
10.6500	0.005000	0.004936	0.004965	-0.010399	0.004924	0.003464	0.4888	6.9946
10.6600	0.005000	0.004985	0.004894	-0.016248	0.004962	0.003817	0.4799	7.2357
10.6700	0.005000	0.004985	0.004878	-0.019043	0.005027	0.006519	0.4799	7.0033
10.6800	0.005000	0.004985	0.004859	-0.016255	0.005073	0.004645	0.4688	7.3253
10.6900	0.005000	0.004985	0.004898	-0.015602	0.005130	0.005678	0.4754	7.2339
10.7000	0.005000	0.004985	0.004882	-0.018593	0.005163	0.003283	0.4799	7.0355
10.7100	0.005000	0.004985	0.004862	-0.017913	0.005180	0.001731	0.4732	7.1702
10.7200	0.005000	0.005034	0.004959	-0.012267	0.005183	0.000323	0.4710	7.8323
10.7300	0.005000	0.005034	0.004957	-0.028831	0.005232	0.004874	0.5110	6.3341
10.7400	0.005000	0.005083	0.004870	-0.015779	0.005242	0.000974	0.4510	8.4378
10.7500	0.005000	0.005083	0.005053	-0.033191	0.005300	0.005849	0.5265	6.1959
10.7600	0.005000	0.005132	0.004848	-0.023227	0.005325	0.002437	0.4554	8.4497
10.7700	0.005000	0.005181	0.005149	-0.033504	0.005404	0.007921	0.5265	6.9263
10.7800	0.005000	0.005181	0.004865	-0.041591	0.005446	0.004235	0.4954	7.1984
10.7900	0.005000	0.005132	0.004876	-0.034776	0.005512	0.006588	0.4821	7.2335
10.8000	0.005000	0.005034	0.004781	-0.033689	0.005510	-0.000177	0.4799	6.6302
10.8100	0.005000	0.004985	0.004771	-0.017070	0.005499	-0.001108	0.4465	7.7071
10.8200	0.005000	0.004985	0.004943	-0.017708	0.005447	-0.005218	0.4865	6.9831
10.8300	0.005000	0.004985	0.004833	-0.020686	0.005386	-0.006107	0.4754	7.1172
10.8400	0.005000	0.004985	0.004870	-0.015965	0.005326	-0.006043	0.4688	7.3977
10.8500	0.005000	0.004985	0.004895	-0.019723	0.005285	-0.004045	0.4843	6.9449
10.8600	0.005000	0.005034	0.004920	-0.013602	0.005277	-0.000840	0.4665	7.9392
10.8700	0.005000	0.005034	0.004966	-0.028626	0.005297	0.002051	0.5110	6.4000
10.8800	0.005000	0.005034	0.004789	-0.020980	0.005291	-0.000655	0.4554	7.8151
10.8900	0.005000	0.004985	0.004894	-0.024410	0.005310	0.001946	0.4910	6.5572
10.9000	0.005000	0.005034	0.004874	-0.011606	0.005288	-0.002197	0.4510	8.3739
10.9100	0.005000	0.005034	0.005014	-0.031213	0.005335	0.004690	0.5243	6.0895
10.9200	0.005000	0.005034	0.004734	-0.022999	0.005302	-0.003307	0.4488	7.9459
10.9300	0.005000	0.004985	0.004906	-0.024202	0.005316	0.001419	0.4910	6.6093
10.9400	0.005000	0.004985	0.004791	-0.018833	0.005293	-0.002348	0.4599	7.5399
10.9500	0.005000	0.004985	0.004914	-0.017255	0.005307	0.001408	0.4799	7.1692
10.9600	0.005000	0.004985	0.004856	-0.020905	0.005269	-0.003819	0.4799	7.0383
10.9700	0.005000	0.004985	0.004854	-0.017155	0.005262	-0.000671	0.4688	7.3737
10.9800	0.005000	0.004936	0.004814	-0.022380	0.005247	-0.001478	0.4821	6.5015
10.9900	0.005000	0.004936	0.004786	-0.009449	0.005219	-0.002815	0.4443	7.8291
11.0000	0.005000	0.004936	0.004932	-0.014866	0.005208	-0.001136	0.4888	6.7484
11.0100	0.005000	0.004985	0.004869	-0.012562	0.005182	-0.002558	0.4643	7.7405
11.0200	0.005000	0.005034	0.005008	-0.018216	0.005192	0.001006	0.4954	7.1925
11.0300	0.005000	0.005083	0.004946	-0.023593	0.005207	0.001486	0.4888	7.4459
11.0400	0.005000	0.005132	0.005008	-0.026209	0.005274	0.006721	0.4954	7.4882
11.0500	0.005000	0.005181	0.005023	-0.031301	0.005339	0.006503	0.5021	7.4803
11.0600	0.005000	0.005181	0.004963	-0.039045	0.005434	0.009508	0.5065	7.0018
11.0700	0.005000	0.005132	0.004843	-0.036403	0.005491	0.005669	0.4821	7.1795
11.0800	0.005000	0.005083	0.004863	-0.029782	0.005521	0.003033	0.4777	7.1929
11.0900	0.005000	0.005083	0.004917	-0.024017	0.005525	0.000325	0.4777	7.5208
11.1000	0.005000	0.005132	0.005021	-0.024423	0.005517	-0.000731	0.4932	7.6230
11.1100	0.005000	0.005132	0.004955	-0.038283	0.005519	0.000183	0.5132	6.6195
11.1200	0.005000	0.005132	0.004856	-0.027584	0.005501	-0.001813	0.4643	7.9987
11.1300	0.005000	0.005132	0.005022	-0.034823	0.005526	0.002540	0.5132	6.7405
11.1400	0.005000	0.005181	0.004928	-0.028731	0.005543	0.001661	0.4754	8.1713
11.1500	0.005000	0.005181	0.005045	-0.041028	0.005590	0.004658	0.5243	6.6443
11.1600	0.005000	0.005181	0.004852	-0.037874	0.005588	-0.000162	0.4799	7.6606
11.1700	0.005000	0.005132	0.004921	-0.036587	0.005621	0.003291	0.4954	6.9791
11.1800	0.005000	0.005132	0.004893	-0.032165	0.005612	-0.000944	0.4821	7.5006
11.1900	0.005000	0.005132	0.004954	-0.029514	0.005619	0.000754	0.4888	7.4962
11.2000	0.005000	0.005132	0.004944	-0.036535	0.005603	-0.001628	0.5043	6.9206
11.2100	0.005000	0.005083	0.004801	-0.034242	0.005588	-0.001465	0.4777	7.1390
11.2200	0.005000	0.005083	0.004910	-0.022862	0.005550	-0.003780	0.4710	7.7733
11.2300	0.005000	0.005083	0.004959	-0.031199	0.005546	-0.000397	0.5043	6.8412
11.2400	0.005000	0.005083	0.004846	-0.026658	0.005524	-0.002248	0.4710	7.7099
11.2500	0.005000	0.005034	0.004881	-0.032411	0.005500	-0.002417	0.4976	6.5461
11.2600	0.005000	0.005034	0.004802	-0.021836	0.005460	-0.004007	0.4577	7.8367
11.2700	0.005000	0.004985	0.004877	-0.027898	0.005456	-0.000324	0.4954	6.4596
11.2800	0.005000	0.004985	0.004771	-0.018398	0.005398	-0.005849	0.4532	7.7628
11.2900	0.005000	0.004985	0.004930	-0.020090	0.005374	-0.002437	0.4888	6.9784
11.3000	0.005000	0.004985	0.004818	-0.022474	0.005331	-0.004265	0.4754	7.1802
11.3100	0.005000	0.004985	0.004861	-0.020037	0.005318	-0.001249	0.4754	7.2218
11.3200	0.005000	0.004985	0.004860	-0.021436	0.005292	-0.002643	0.4799	7.0765
11.3300	0.005000	0.005034	0.004925	-0.016675	0.005294	0.000212	0.4732	7.7785
11.3400	0.005000	0.005034	0.004933	-0.027722	0.005310	0.001621	0.5021	6.7335
11.3500	0.005000	0.005083	0.004896	-0.022068	0.005318	0.000728	0.4710	7.9441
11.3600	0.005000	0.005034	0.004897	-0.036105	0.005362	0.004446	0.5110	6.1344
11.3700	0.005000	0.005034	0.004756	-0.019759	0.005354	-0.000809	0.4421	8.2401
11.3800	0.005000	0.005034	0.005004	-0.026105	0.005384	0.003049	0.5065	6.7260
11.3900	0.005000	0.005034	0.004791	-0.030521	0.005383	-0.000150	0.4799	7.1053
11.4000	0.005000	0.005034	0.004875	-0.018891	0.005375	-0.000844	0.4643	7.8183
11.4100	0.005000	0.004985	0.004863	-0.034156	0.005366	-0.000877	0.5088	5.9648
11.4200	0.005000	0.005034	0.004795	-0.009076	0.005340	-0.002608	0.4243	9.1587
11.4300	0.005000	0.004985	0.005008	-0.042337	0.005369	0.002919	0.5510	4.9648
11.4400	0.005000	0.005034	0.004626	-0.020817	0.005320	-0.004879	0.4154	9.0388
11.4500	0.005000	0.004936	0.004914	-0.036202	0.005347	0.002678	0.5221	5.4374
11.4600	0.005000	0.004985	0.004666	-0.015828	0.005272	-0.007497	0.4221	8.8248
11.4700	0.005000	0.004985	0.005019	-0.029551	0.005323	0.005102	0.5221	6.1829
11.4800	0.005000	0.004985	0.004670	-0.028328	0.005259	-0.006411	0.4577	7.5344
11.4900	0.005000	0.004985	0.004891	-0.019631	0.005276	0.001773	0.4754	7.3661
11.5000	0.005000	0.004985	0.004845	-0.027327	0.005256	-0.002083	0.4910	6.7577
11.5100	0.005000	0.004985	0.004796	-0.018308	0.005279	0.002338	0.4577	7.7353
11.5200	0.005000	0.005034	0.004994	-0.019950	0.005265	-0.001415	0.4932	7.3341
11.5300	0.005000	0.005034	0.004859	-0.028847	0.005291	0.002595	0.4910	6.9987
11.5400	0.005000	0.005034	0.004851	-0.025039	0.005310	0.001946	0.4754	7.3783
11.5500	0.005000	0.005034	0.004894	-0.024883	0.005318	0.000728	0.4843	7.1986
11.5600	0.005000	0.005083	0.004948	-0.023408	0.005352	0.003471	0.4843	7.6402
11.5700	0.005000	0.005083	0.004930	-0.033306	0.005391	0.003822	0.5043	6.7888
11.5800	0.005000	0.005132	0.004920	-0.023430	0.005395	0.000429	0.4688	8.2736
11.5900	0.005000	0.005132	0.005025	-0.041789	0.005459	0.006415	0.5310	6.2668
11.6000	0.005000	0.005181	0.004857	-0.028332	0.005478	0.001887	0.4577	8.6897
11.6100	0.005000	0.005132	0.005014	-0.050970	0.005558	0.007996	0.5443	5.6278
11.6200	0.005000	0.005181	0.004771	-0.027158	0.005540	-0.001803	0.4332	9.3298
11.6300	0.005000	0.005083	0.004999	-0.055648	0.005621	0.008154	0.5554	4.9986
11.6400	0.005000	0.005083	0.004577	-0.032203	0.005561	-0.006072	0.4199	8.8237
11.6500	0.005000	0.005034	0.004986	-0.036121	0.005578	0.001784	0.5154	6.3215
11.6600	0.005000	0.005034	0.004702	-0.031227	0.005499	-0.007925	0.4599	7.7534
11.6700	0.005000	0.004985	0.004843	-0.030061	0.005501	0.000150	0.4888	6.7041
11.6800	0.005000	0.004936	0.004692	-0.025987	0.005399	-0.010125	0.4621	7.0612
11.6900	0.005000	0.004936	0.004823	-0.012355	0.005362	-0.003694	0.4554	7.7439
11.7000	0.005000	0.004936	0.004881	-0.022410	0.005313	-0.004964	0.4954	6.5781
11.7100	0.005000	0.004985	0.004824	-0.014024	0.005271	-0.004210	0.4554	8.0850
11.7200	0.005000	0.004985	0.004942	-0.029402	0.005266	-0.000477	0.5132	6.2313
11.7300	0.005000	0.005034	0.004796	-0.017876	0.005248	-0.001820	0.4488	8.3787
11.7400	0.005000	0.004985	0.004920	-0.035395	0.005305	0.005704	0.5199	5.7988
11.7500	0.005000	0.005034	0.004749	-0.015677	0.005277	-0.002791	0.4310	8.8608
11.7600	0.005000	0.005034	0.005049	-0.037238	0.005346	0.006925	0.5376	5.8357
11.7700	0.005000	0.005034	0.004653	-0.029742	0.005325	-0.002118	0.4465	8.0044
11.7800	0.005000	0.004985	0.004887	-0.028723	0.005358	0.003286	0.4932	6.6068
11.7900	0.005000	0.004985	0.004757	-0.021572	0.005314	-0.004360	0.4577	7.7164
11.8000	0.005000	0.004936	0.004828	-0.025794	0.005345	0.003067	0.4888	6.4906
11.8100	0.005000	0.004936	0.004743	-0.017250	0.005275	-0.006962	0.4532	7.5846
11.8200	0.005000	0.004888	0.004802	-0.019928	0.005260	-0.001565	0.4799	6.5293
11.8300	0.005000	0.004888	0.004740	-0.010483	0.005197	-0.006293	0.4465	7.6463
11.8400	0.005000	0.004839	0.004793	-0.017166	0.005176	-0.002038	0.4821	6.2666
11.8500	0.005000	0.004888	0.004773	-0.000884	0.005098	-0.007866	0.4310	8.4259
11.8600	0.005000	0.004888	0.004948	-0.021592	0.005107	0.000925	0.5154	5.8821
11.8700	0.005000	0.004936	0.004714	-0.011184	0.005065	-0.004181	0.4354	8.3109
11.8800	0.005000	0.004936	0.004958	-0.021058	0.005097	0.003202	0.5043	6.4320
11.8900	0.005000	0.004936	0.004713	-0.021156	0.005097	-0.000036	0.4599	7.3327
11.9000	0.005000	0.004936	0.004859	-0.013368	0.005136	0.003873	0.4665	7.4194
11.9100	0.005000	0.004936	0.004849	-0.021828	0.005135	-0.000020	0.4888	6.6520
11.9200	0.005000	0.004985	0.004849	-0.012030	0.005157	0.002178	0.4554	8.0640
11.9300	0.005000	0.004985	0.004947	-0.027318	0.005181	0.002365	0.5110	6.2887
11.9400	0.005000	0.004985	0.004735	-0.020992	0.005191	0.001043	0.4532	7.6937
11.9500	0.005000	0.004936	0.004847	-0.022250	0.005218	0.002732	0.4843	6.5848
11.9600	0.005000	0.004985	0.004846	-0.011424	0.005200	-0.001851	0.4532	8.1232
11.9700	0.005000	0.004985	0.004955	-0.026589	0.005247	0.004705	0.5110	6.3196
11.9800	0.005000	0.005034	0.004816	-0.017495	0.005219	-0.002808	0.4532	8.2372
11.9900	0.005000	0.005034	0.004990	-0.030503	0.005266	0.004719	0.5154	6.3950
12.0000	0.005000	0.005083	0.004834	-0.022659	0.005275	0.000858	0.4599	8.2346
12.0100	0.005000	0.005034	0.004928	-0.037442	0.005352	0.007712	0.5176	6.0143
12.0200	0.005000	0.005083	0.004802	-0.019413	0.005334	-0.001772	0.4421	8.7168
12.0300	0.005000	0.005083	0.005058	-0.036426	0.005406	0.007202	0.5310	6.2392
12.0400	0.005000	0.005132	0.004812	-0.031283	0.005407	0.000039	0.4665	8.1375
12.0500	0.005000	0.005132	0.005011	-0.036815	0.005465	0.005879	0.5132	6.8506
12.0600	0.005000	0.005181	0.004915	-0.033131	0.005470	0.000509	0.4821	8.0340
12.0700	0.005000	0.005181	0.005009	-0.042767	0.005560	0.008913	0.5199	6.8061
12.0800	0.005000	0.005181	0.004856	-0.039009	0.005573	0.001322	0.4821	7.7084
12.0900	0.005000	0.005083	0.004829	-0.044129	0.005622	0.004892	0.5021	6.2919
12.1000	0.005000	0.005083	0.004794	-0.023417	0.005585	-0.003643	0.4465	8.3585
12.1100	0.005000	0.005034	0.004944	-0.036663	0.005597	0.001167	0.5176	6.0837
12.1200	0.005000	0.005034	0.004722	-0.024324	0.005525	-0.007168	0.4465	8.1030
12.1300	0.005000	0.005034	0.004979	-0.026112	0.005491	-0.003426	0.4999	6.9423
12.1400	0.005000	0.005083	0.004885	-0.027279	0.005443	-0.004763	0.4821	7.6826
12.1500	0.005000	0.005083	0.004929	-0.033563	0.005469	0.002521	0.5021	6.9166
12.1600	0.005000	0.005083	0.004840	-0.030651	0.005444	-0.002497	0.4777	7.5061
12.1700	0.005000	0.005083	0.004923	-0.029937	0.005474	0.003002	0.4910	7.2438
12.1800	0.005000	0.005083	0.004880	-0.031683	0.005484	0.001033	0.4888	7.2360
12.1900	0.005000	0.005083	0.004888	-0.029625	0.005494	0.001019	0.4843	7.3894
12.2000	0.005000	0.005034	0.004826	-0.034055	0.005490	-0.000455	0.4910	6.6966
12.2100	0.005000	0.004985	0.004741	-0.023205	0.005462	-0.002779	0.4554	7.5175
12.2200	0.005000	0.004985	0.004900	-0.020535	0.005431	-0.003059	0.4821	7.1585
12.2300	0.005000	0.004936	0.004753	-0.027721	0.005401	-0.003025	0.4821	6.5170
12.2400	0.005000	0.004936	0.004769	-0.010136	0.005330	-0.007144	0.4399	8.1020
12.2500	0.005000	0.004888	0.004857	-0.024275	0.005288	-0.004139	0.5021	5.9646
12.2600	0.005000	0.004888	0.004663	-0.010080	0.005228	-0.006029	0.4288	8.1058
12.2700	0.005000	0.004839	0.004843	-0.017785	0.005192	-0.003547	0.4910	6.1506
12.2800	0.005000	0.004888	0.004736	-0.006546	0.005117	-0.007535	0.4377	8.1477
12.2900	0.005000	0.004888	0.004913	-0.018302	0.005126	0.000930	0.4999	6.3481
12.3000	0.005000	0.004888	0.004689	-0.015758	0.005077	-0.004909	0.4510	7.4340
