# t	yd	y_sensor	y_obs	dy_obs	ie	u	R_est
24.4400	0.005000	0.019892	0.009294	0.005797	0.3688	0.0000	18.1799
24.4500	0.005000	0.019892	0.008998	0.002252	0.1622	9.8600	18.1792
24.4600	0.005000	0.019892	0.009428	0.006328	0.3688	0.0000	18.1785
24.4700	0.005000	0.019892	0.008754	-0.001042	0.1666	9.8600	18.1779
24.4800	0.005000	0.019892	0.009209	0.003612	0.3732	0.0000	18.1772
24.4900	0.005000	0.019892	0.008680	-0.002039	0.1688	9.8600	18.1835
24.5000	0.005000	0.019892	0.009280	0.004163	0.3755	0.0000	18.1828
24.5100	0.005000	0.019892	0.009068	0.001627	0.1666	9.8600	18.1821
24.5200	0.005000	0.019892	0.009913	0.009911	0.3688	0.0000	18.1814
24.5300	0.005000	0.019892	0.009575	0.005543	0.1666	9.8600	18.1808
24.5400	0.005000	0.019892	0.010320	0.012436	0.3732	0.0000	18.1801
24.5500	0.005000	0.019892	0.009874	0.006736	0.1644	9.8600	18.1794
24.5600	0.005000	0.019892	0.010536	0.012683	0.3710	0.0000	18.1787
24.5700	0.005000	0.019892	0.010033	0.006378	0.1666	9.8600	18.1780
24.5800	0.005000	0.019892	0.010651	0.011926	0.3710	0.0000	18.1774
24.5900	0.005000	0.019892	0.010117	0.005386	0.1644	9.8600	18.1833
24.6000	0.005000	0.019892	0.010712	0.010804	0.3755	0.0000	18.1826
24.6100	0.005000	0.019892	0.010161	0.004212	0.1666	9.8600	18.1819
24.6200	0.005000	0.019892	0.010228	0.004463	0.3755	0.0000	18.1813
24.6300	0.005000	0.019892	0.009264	-0.005626	0.1666	9.8600	18.1806
24.6400	0.005000	0.019892	0.009014	-0.007566	0.3755	0.0000	18.1799
24.6500	0.005000	0.019892	0.007779	-0.019160	0.1666	9.8600	18.1792
24.6600	0.005000	0.019892	0.007275	-0.022281	0.3732	0.0000	18.1785
24.6700	0.005000	0.019892	0.006405	-0.028755	0.1666	9.8600	18.1778
24.6800	0.005000	0.019892	0.006067	-0.029257	0.3732	0.0000	18.1772
24.6900	0.005000	0.019892	0.005375	-0.033255	0.1644	9.8600	18.1809
24.7000	0.005000	0.019892	0.005103	-0.032645	0.3732	0.0000	18.1803
24.7100	0.005000	0.019892	0.004543	-0.034980	0.1644	9.8600	18.1796
24.7200	0.005000	0.019892	0.005120	-0.025711	0.3688	0.0000	18.1789
24.7300	0.005000	0.019892	0.005260	-0.021742	0.1666	9.8600	18.1782
24.7400	0.005000	0.019892	0.006402	-0.008152	0.3710	0.0000	18.1775
24.7500	0.005000	0.019892	0.006974	-0.001608	0.1688	9.8600	18.1769
24.7600	0.005000	0.019892	0.008477	0.013574	0.3755	0.0000	18.1762
24.7700	0.005000	0.019892	0.008507	0.012518	0.1666	9.8600	18.1755
24.7800	0.005000	0.019892	0.008917	0.015370	0.3755	0.0000	18.1748
24.7900	0.005000	0.019892	0.008228	0.006946	0.1688	9.8600	18.1774
24.8000	0.005000	0.019892	0.008106	0.005030	0.3732	0.0000	18.1767
24.8100	0.005000	0.019892	0.006980	-0.006738	0.1666	9.8600	18.1760
24.8200	0.005000	0.019892	0.006503	-0.010828	0.3688	0.0000	18.1754
24.8300	0.005000	0.019892	0.005747	-0.017311	0.1666	9.8600	18.1747
24.8400	0.005000	0.019892	0.006184	-0.011206	0.3710	0.0000	18.1740
24.8500	0.005000	0.019892	0.006136	-0.010562	0.1622	9.8600	18.1733
24.8600	0.005000	0.019892	0.007117	0.000302	0.3710	0.0000	18.1726
24.8700	0.005000	0.019892	0.007498	0.004080	0.1644	9.8600	18.1720
24.8800	0.005000	0.019892	0.008842	0.017114	0.3688	0.0000	18.1713
24.8900	0.005000	0.019892	0.008781	0.014786	0.1644	9.8600	18.1760
24.9000	0.005000	0.019892	0.009750	0.022997	0.3710	0.0000	18.1753
24.9100	0.005000	0.019892	0.009455	0.017749	0.1666	9.8600	18.1746
24.9200	0.005000	0.019892	0.010233	0.023757	0.3710	0.0000	18.1740
24.9300	0.005000	0.019892	0.009811	0.017157	0.1644	9.8600	18.1733
24.9400	0.005000	0.019892	0.010490	0.022237	0.3755	0.0000	18.1726
24.9500	0.005000	0.019892	0.009999	0.015101	0.1688	9.8600	18.1719
24.9600	0.005000	0.019892	0.010627	0.019868	0.3710	0.0000	18.1712
24.9700	0.005000	0.019892	0.010099	0.012601	0.1644	9.8600	18.1706
24.9800	0.005000	0.019892	0.010699	0.017346	0.3666	0.0000	18.1699
24.9900	0.005000	0.019892	0.010151	0.010134	0.1644	9.8600	18.1754
25.0000	0.005000	0.019892	0.010738	0.014982	0.3732	0.0000	18.1747
25.0100	0.005000	0.019892	0.010179	0.007903	0.1666	9.8600	18.1740
25.0200	0.005000	0.019892	0.010758	0.012897	0.3732	0.0000	18.1733
25.0300	0.005000	0.019892	0.010194	0.005971	0.1688	9.8600	18.1726
25.0400	0.005000	0.019892	0.010769	0.011119	0.3710	0.0000	18.1720
25.0500	0.005000	0.019892	0.010202	0.004341	0.1666	9.8600	18.1713
25.0600	0.005000	0.019892	0.010775	0.009630	0.3710	0.0000	18.1706
25.0700	0.005000	0.019892	0.010206	0.002985	0.1666	9.8600	18.1699
25.0800	0.005000	0.019892	0.010778	0.008399	0.3755	0.0000	18.1692
25.0900	0.005000	0.019892	0.010209	0.001869	0.1688	9.8600	18.1730
25.1000	0.005000	0.019892	0.010266	0.002258	0.3755	0.0000	18.1723
25.1100	0.005000	0.019892	0.009294	-0.007692	0.1688	9.8600	18.1716
25.1200	0.005000	0.019892	0.009040	-0.009462	0.3688	0.0000	18.1710
25.1300	0.005000	0.019892	0.007802	-0.020898	0.1644	9.8600	18.1703
25.1400	0.005000	0.019892	0.007297	-0.023853	0.3732	0.0000	18.1696
25.1500	0.005000	0.019892	0.006424	-0.030203	0.1644	9.8600	18.1689
25.1600	0.005000	0.019892	0.006782	-0.023603	0.3710	0.0000	18.1682
25.1700	0.005000	0.019892	0.006624	-0.022820	0.1711	9.8600	18.1676
25.1800	0.005000	0.019892	0.006791	-0.018869	0.3732	0.0000	18.1669
25.1900	0.005000	0.019892	0.006570	-0.019189	0.1644	9.8600	18.1703
25.2000	0.005000	0.019892	0.007408	-0.008895	0.3732	0.0000	18.1696
25.2100	0.005000	0.019892	0.007025	-0.011828	0.1688	9.8600	18.1689
25.2200	0.005000	0.019892	0.007051	-0.010388	0.3777	0.0000	18.1682
25.2300	0.005000	0.019892	0.006784	-0.012024	0.1688	9.8600	18.1676
25.2400	0.005000	0.019892	0.006878	-0.009874	0.3666	0.0000	18.1669
25.2500	0.005000	0.019892	0.005937	-0.018298	0.1644	9.8600	18.1662
25.2600	0.005000	0.019892	0.006250	-0.013337	0.3732	0.0000	18.1655
25.2700	0.005000	0.019892	0.006176	-0.012747	0.1622	9.8600	18.1648
25.2800	0.005000	0.019892	0.007134	-0.001889	0.3710	0.0000	18.1642
25.2900	0.005000	0.019892	0.007511	0.002064	0.1644	9.8600	18.1680
25.3000	0.005000	0.019892	0.008851	0.015262	0.3732	0.0000	18.1673
25.3100	0.005000	0.019892	0.008787	0.013097	0.1666	9.8600	18.1667
25.3200	0.005000	0.019892	0.009754	0.021459	0.3755	0.0000	18.1660
25.3300	0.005000	0.019892	0.009458	0.016352	0.1666	9.8600	18.1653
25.3400	0.005000	0.019892	0.010236	0.022491	0.3688	0.0000	18.1646
25.3500	0.005000	0.019892	0.009813	0.016010	0.1666	9.8600	18.1639
25.3600	0.005000	0.019892	0.010492	0.021200	0.3688	0.0000	18.1633
25.3700	0.005000	0.019892	0.010000	0.014163	0.1644	9.8600	18.1626
25.3800	0.005000	0.019892	0.010627	0.019022	0.3732	0.0000	18.1619
25.3900	0.005000	0.019892	0.010099	0.011837	0.1688	9.8600	18.1657
25.4000	0.005000	0.019892	0.010700	0.016657	0.3710	0.0000	18.1651
25.4100	0.005000	0.019892	0.010152	0.009514	0.1644	9.8600	18.1644
25.4200	0.005000	0.019892	0.010738	0.014423	0.3732	0.0000	18.1637
25.4300	0.005000	0.019844	0.010180	0.007399	0.1666	9.8600	18.1630
25.4400	0.005000	0.019892	0.010758	0.012444	0.3732	0.0000	18.1623
25.4500	0.005000	0.019844	0.010194	0.005563	0.1666	9.8600	18.1617
25.4600	0.005000	0.019892	0.010255	0.005611	0.3755	0.0000	18.1610
25.4700	0.005000	0.019892	0.009285	-0.004650	0.1666	9.8600	18.1603
25.4800	0.005000	0.019892	0.009579	-0.001243	0.3710	0.0000	18.1596
25.4900	0.005000	0.019892	0.008800	-0.008908	0.1644	9.8600	18.1635
25.5000	0.005000	0.019892	0.009222	-0.003796	0.3710	0.0000	18.1628
25.5100	0.005000	0.019892	0.009064	-0.005000	0.1644	9.8600	18.1621
25.5200	0.005000	0.019844	0.009952	0.004383	0.3688	0.0000	18.1614
25.5300	0.005000	0.019892	0.009604	0.000464	0.1666	9.8600	18.1608
25.5400	0.005000	0.019892	0.010341	0.007785	0.3732	0.0000	18.1601
25.5500	0.005000	0.019892	0.009890	0.002494	0.1688	9.8600	18.1594
25.5600	0.005000	0.019892	0.010012	0.003468	0.3821	0.0000	18.1587
25.5700	0.005000	0.019892	0.009094	-0.006060	0.1666	9.8600	18.1581
25.5800	0.005000	0.019892	0.008865	-0.007744	0.3732	0.0000	18.1574
25.5900	0.005000	0.019892	0.007648	-0.019141	0.1644	9.8600	18.1604
25.6000	0.005000	0.019892	0.007149	-0.022219	0.3710	0.0000	18.1597
25.6100	0.005000	0.019844	0.006297	-0.028512	0.1688	9.8600	18.1590
25.6200	0.005000	0.019844	0.005966	-0.028970	0.3710	0.0000	18.1583
25.6300	0.005000	0.019892	0.005288	-0.032850	0.1644	9.8600	18.1577
25.6400	0.005000	0.019892	0.005781	-0.024639	0.3732	0.0000	18.1570
25.6500	0.005000	0.019892	0.005800	-0.021983	0.1666	9.8600	18.1563
25.6600	0.005000	0.019892	0.006838	-0.009402	0.3688	0.0000	18.1556
25.6700	0.005000	0.019892	0.007294	-0.003912	0.1666	9.8600	18.1549
25.6800	0.005000	0.019892	0.008699	0.010535	0.3732	0.0000	18.1543
25.6900	0.005000	0.019892	0.008673	0.009226	0.1688	9.8600	18.1576
25.7000	0.005000	0.019892	0.009048	0.012053	0.3755	0.0000	18.1569
25.7100	0.005000	0.019844	0.008333	0.003690	0.1688	9.8600	18.1562
25.7200	0.005000	0.019892	0.008198	0.001972	0.3755	0.0000	18.1555
25.7300	0.005000	0.019892	0.007060	-0.009600	0.1688	9.8600	18.1549
25.7400	0.005000	0.019892	0.006581	-0.013431	0.3777	0.0000	18.1542
25.7500	0.005000	0.019892	0.005813	-0.019768	0.1622	9.8600	18.1535
25.7600	0.005000	0.019892	0.005513	-0.020792	0.3732	0.0000	18.1528
25.7700	0.005000	0.019892	0.004901	-0.024834	0.1666	9.8600	18.1522
25.7800	0.005000	0.019892	0.005440	-0.016957	0.3666	0.0000	18.1515
25.7900	0.005000	0.019892	0.005521	-0.014455	0.1644	9.8600	18.1544
25.8000	0.005000	0.019892	0.006612	-0.002099	0.3710	0.0000	18.1537
25.8100	0.005000	0.019892	0.007128	0.003270	0.1644	9.8600	18.1531
25.8200	0.005000	0.019892	0.008584	0.017498	0.3732	0.0000	18.1524
25.8300	0.005000	0.019844	0.008587	0.015782	0.1666	9.8600	18.1517
25.8400	0.005000	0.019892	0.009611	0.024450	0.3732	0.0000	18.1510
25.8500	0.005000	0.019892	0.009353	0.019417	0.1644	9.8600	18.1504
25.8600	0.005000	0.019892	0.010160	0.025545	0.3732	0.0000	18.1497
25.8700	0.005000	0.019892	0.009757	0.018961	0.1688	9.8600	18.1490
25.8800	0.005000	0.019892	0.010451	0.024010	0.3755	0.0000	18.1483
25.8900	0.005000	0.019892	0.009970	0.016801	0.1644	9.8600	18.1514
25.9000	0.005000	0.019892	0.010606	0.021477	0.3710	0.0000	18.1507
25.9100	0.005000	0.019892	0.010084	0.014105	0.1688	9.8600	18.1501
25.9200	0.005000	0.019892	0.010688	0.018741	0.3710	0.0000	18.1494
25.9300	0.005000	0.019892	0.010143	0.011420	0.1711	9.8600	18.1487
25.9400	0.005000	0.019892	0.010214	0.010985	0.3732	0.0000	18.1480
25.9500	0.005000	0.019892	0.009253	0.000273	0.1688	9.8600	18.1473
25.9600	0.005000	0.019892	0.009004	-0.002243	0.3710	0.0000	18.1467
25.9700	0.005000	0.019844	0.007770	-0.014357	0.1644	9.8600	18.1460
25.9800	0.005000	0.019892	0.007267	-0.017956	0.3732	0.0000	18.1453
25.9900	0.005000	0.019892	0.006398	-0.024850	0.1644	9.8600	18.1484
26.0000	0.005000	0.019892	0.006759	-0.018756	0.3710	0.0000	18.1477
26.0100	0.005000	0.019892	0.006605	-0.018415	0.1666	9.8600	18.1470
26.0200	0.005000	0.019892	0.007497	-0.007651	0.3732	0.0000	18.1463
26.0300	0.005000	0.019892	0.007778	-0.004077	0.1666	9.8600	18.1457
26.0400	0.005000	0.019892	0.009039	0.008939	0.3755	0.0000	18.1450
26.0500	0.005000	0.019892	0.008928	0.006930	0.1666	9.8600	18.1443
26.0600	0.005000	0.019892	0.009855	0.015507	0.3688	0.0000	18.1436
26.0700	0.005000	0.019892	0.009532	0.010733	0.1644	9.8600	18.1430
26.0800	0.005000	0.019892	0.010289	0.017227	0.3710	0.0000	18.1423
26.0900	0.005000	0.019892	0.009852	0.011130	0.1622	9.8600	18.1468
26.1000	0.005000	0.019892	0.010520	0.016700	0.3710	0.0000	18.1461
26.1100	0.005000	0.019892	0.010021	0.010037	0.1666	9.8600	18.1454
26.1200	0.005000	0.019844	0.010643	0.015252	0.3710	0.0000	18.1448
26.1300	0.005000	0.019892	0.010110	0.008403	0.1666	9.8600	18.1441
26.1400	0.005000	0.019892	0.010708	0.013537	0.3732	0.0000	18.1434
26.1500	0.005000	0.019892	0.010158	0.006684	0.1644	9.8600	18.1427
26.1600	0.005000	0.019892	0.010742	0.011860	0.3666	0.0000	18.1421
26.1700	0.005000	0.019892	0.010183	0.005081	0.1688	9.8600	18.1414
26.1800	0.005000	0.019892	0.010760	0.010349	0.3732	0.0000	18.1407
26.1900	0.005000	0.019892	0.010196	0.003671	0.1666	9.8600	18.1459
26.2000	0.005000	0.019892	0.010770	0.009043	0.3666	0.0000	18.1452
26.2100	0.005000	0.019892	0.010203	0.002470	0.1688	9.8600	18.1446
26.2200	0.005000	0.019892	0.010775	0.007943	0.3755	0.0000	18.1439
26.2300	0.005000	0.019892	0.010207	0.001466	0.1644	9.8600	18.1432
26.2400	0.005000	0.019892	0.010778	0.007030	0.3755	0.0000	18.1426
26.2500	0.005000	0.019892	0.010209	0.000637	0.1666	9.8600	18.1419
26.2600	0.005000	0.019892	0.010779	0.006278	0.3732	0.0000	18.1412
26.2700	0.005000	0.019892	0.010210	-0.000044	0.1666	9.8600	18.1405
26.2800	0.005000	0.019892	0.010780	0.005663	0.3732	0.0000	18.1399
26.2900	0.005000	0.019892	0.010211	-0.000600	0.1688	9.8600	18.1442
26.3000	0.005000	0.019844	0.010268	0.000032	0.3777	0.0000	18.1435
26.3100	0.005000	0.019892	0.009295	-0.009699	0.1688	9.8600	18.1428
26.3200	0.005000	0.019892	0.009041	-0.011270	0.3710	0.0000	18.1422
26.3300	0.005000	0.019892	0.007803	-0.022526	0.1666	9.8600	18.1415
26.3400	0.005000	0.019892	0.007298	-0.025318	0.3710	0.0000	18.1408
26.3500	0.005000	0.019892	0.006424	-0.031523	0.1666	9.8600	18.1401
26.3600	0.005000	0.019892	0.006782	-0.024792	0.3688	0.0000	18.1395
26.3700	0.005000	0.019892	0.006624	-0.023892	0.1644	9.8600	18.1388
26.3800	0.005000	0.019844	0.007513	-0.012616	0.3710	0.0000	18.1381
26.3900	0.005000	0.019844	0.007790	-0.008586	0.1688	9.8600	18.1425
26.4000	0.005000	0.019892	0.009047	0.004846	0.3710	0.0000	18.1418
26.4100	0.005000	0.019892	0.008934	0.003225	0.1644	9.8600	18.1412
26.4200	0.005000	0.019892	0.009859	0.012156	0.3710	0.0000	18.1405
26.4300	0.005000	0.019844	0.009535	0.007706	0.1688	9.8600	18.1398
26.4400	0.005000	0.019892	0.010291	0.014493	0.3710	0.0000	18.1391
26.4500	0.005000	0.019892	0.009853	0.008664	0.1644	9.8600	18.1385
26.4600	0.005000	0.019892	0.010521	0.014476	0.3710	0.0000	18.1378
26.4700	0.005000	0.019892	0.010022	0.008032	0.1666	9.8600	18.1371
26.4800	0.005000	0.019892	0.010643	0.013445	0.3688	0.0000	18.1364
26.4900	0.005000	0.019844	0.010111	0.006775	0.1666	9.8600	18.1422
26.5000	0.005000	0.019892	0.010708	0.012071	0.3755	0.0000	18.1416
26.5100	0.005000	0.019844	0.010158	0.005363	0.1644	9.8600	18.1409
26.5200	0.005000	0.019844	0.010742	0.010671	0.3710	0.0000	18.1402
26.5300	0.005000	0.019892	0.010183	0.004010	0.1666	9.8600	18.1395
26.5400	0.005000	0.019892	0.010760	0.009385	0.3732	0.0000	18.1389
26.5500	0.005000	0.019892	0.010196	0.002803	0.1688	9.8600	18.1382
26.5600	0.005000	0.019892	0.010770	0.008263	0.3710	0.0000	18.1375
26.5700	0.005000	0.019892	0.010203	0.001767	0.1666	9.8600	18.1368
26.5800	0.005000	0.019844	0.010775	0.007311	0.3732	0.0000	18.1362
26.5900	0.005000	0.019892	0.010207	0.000896	0.1666	9.8600	18.1413
26.6000	0.005000	0.019844	0.010778	0.006517	0.3732	0.0000	18.1407
26.6100	0.005000	0.019892	0.010209	0.000175	0.1666	9.8600	18.1400
26.6200	0.005000	0.019892	0.010266	0.000733	0.3755	0.0000	18.1393
26.6300	0.005000	0.019844	0.009294	-0.009065	0.1666	9.8600	18.1386
26.6400	0.005000	0.019892	0.009587	-0.005233	0.3710	0.0000	18.1380
26.6500	0.005000	0.019892	0.008806	-0.012511	0.1644	9.8600	18.1373
26.6600	0.005000	0.019892	0.009228	-0.007048	0.3732	0.0000	18.1366
26.6700	0.005000	0.019892	0.009068	-0.007940	0.1688	9.8600	18.1359
26.6800	0.005000	0.019892	0.009360	-0.004226	0.3755	0.0000	18.1353
26.6900	0.005000	0.019892	0.008579	-0.011609	0.1666	9.8600	18.1394
26.7000	0.005000	0.019892	0.008414	-0.012100	0.3732	0.0000	18.1388
26.7100	0.005000	0.019892	0.007251	-0.022523	0.1644	9.8600	18.1381
26.7200	0.005000	0.019892	0.007422	-0.018557	0.3710	0.0000	18.1374
26.7300	0.005000	0.019892	0.007139	-0.019534	0.1644	9.8600	18.1367
26.7400	0.005000	0.019892	0.007926	-0.009705	0.3710	0.0000	18.1361
26.7500	0.005000	0.019892	0.008096	-0.007036	0.1666	9.8600	18.1354
26.7600	0.005000	0.019892	0.009263	0.005339	0.3710	0.0000	18.1347
26.7700	0.005000	0.019892	0.009095	0.003116	0.1688	9.8600	18.1340
26.7800	0.005000	0.019892	0.009974	0.011601	0.3710	0.0000	18.1334
26.7900	0.005000	0.019892	0.009620	0.006902	0.1644	9.8600	18.1387
26.8000	0.005000	0.019844	0.010353	0.013534	0.3710	0.0000	18.1381
26.8100	0.005000	0.019892	0.009898	0.007637	0.1644	9.8600	18.1374
26.8200	0.005000	0.019892	0.010554	0.013428	0.3732	0.0000	18.1367
26.8300	0.005000	0.019892	0.010045	0.007002	0.1666	9.8600	18.1361
26.8400	0.005000	0.019892	0.010660	0.012452	0.3710	0.0000	18.1354
26.8500	0.005000	0.019892	0.010123	0.005835	0.1644	9.8600	18.1347
26.8600	0.005000	0.019892	0.010717	0.011190	0.3732	0.0000	18.1340
26.8700	0.005000	0.019892	0.010165	0.004546	0.1688	9.8600	18.1334
26.8800	0.005000	0.019892	0.010747	0.009917	0.3710	0.0000	18.1327
26.8900	0.005000	0.019892	0.010186	0.003318	0.1644	9.8600	18.1387
26.9000	0.005000	0.019892	0.010763	0.008753	0.3732	0.0000	18.1380
26.9100	0.005000	0.019892	0.010198	0.002227	0.1644	9.8600	18.1374
26.9200	0.005000	0.019892	0.010771	0.007739	0.3688	0.0000	18.1367
26.9300	0.005000	0.019892	0.010204	0.001292	0.1644	9.8600	18.1360
26.9400	0.005000	0.019892	0.010776	0.006881	0.3688	0.0000	18.1353
26.9500	0.005000	0.019844	0.010207	0.000507	0.1666	9.8600	18.1347
26.9600	0.005000	0.019844	0.010778	0.006165	0.3732	0.0000	18.1340
26.9700	0.005000	0.019892	0.010209	-0.000143	0.1644	9.8600	18.1333
26.9800	0.005000	0.019892	0.010629	0.004071	0.3666	0.0000	18.1327
26.9900	0.005000	0.019844	0.009948	-0.003151	0.1644	9.8600	18.1408
27.0000	0.005000	0.019892	0.010385	0.001538	0.3732	0.0000	18.1402
27.0100	0.005000	0.019892	0.009717	-0.005299	0.1688	9.8600	18.1395
27.0200	0.005000	0.019892	0.010216	0.000223	0.3710	0.0000	18.1388
27.0300	0.005000	0.019892	0.009746	-0.004502	0.1666	9.8600	18.1382
27.0400	0.005000	0.019892	0.010389	0.002383	0.3710	0.0000	18.1375
27.0500	0.005000	0.019892	0.009925	-0.002497	0.1644	9.8600	18.1368
27.0600	0.005000	0.019892	0.010573	0.004234	0.3732	0.0000	18.1361
27.0700	0.005000	0.019892	0.010059	-0.001325	0.1688	9.8600	18.1355
27.0800	0.005000	0.019844	0.010671	0.004920	0.3732	0.0000	18.1348
27.0900	0.005000	0.019892	0.010131	-0.000972	0.1644	9.8600	18.1420
27.1000	0.005000	0.019844	0.010723	0.005043	0.3710	0.0000	18.1414
27.1100	0.005000	0.019892	0.010169	-0.001001	0.1644	9.8600	18.1407
27.1200	0.005000	0.019892	0.010750	0.004914	0.3732	0.0000	18.1400
27.1300	0.005000	0.019892	0.010189	-0.001192	0.1666	9.8600	18.1393
27.1400	0.005000	0.019892	0.010765	0.004687	0.3755	0.0000	18.1387
27.1500	0.005000	0.019892	0.010199	-0.001435	0.1666	9.8600	18.1380
27.1600	0.005000	0.019892	0.010772	0.004440	0.3755	0.0000	18.1373
27.1700	0.005000	0.019892	0.010205	-0.001679	0.1688	9.8600	18.1366
27.1800	0.005000	0.019844	0.010263	-0.000928	0.3755	0.0000	18.1360
27.1900	0.005000	0.019844	0.009291	-0.010553	0.1644	9.8600	18.1416
27.2000	0.005000	0.019892	0.009584	-0.006567	0.3688	0.0000	18.1409
27.2100	0.005000	0.019844	0.008805	-0.013709	0.1644	9.8600	18.1403
27.2200	0.005000	0.019892	0.009226	-0.008123	0.3710	0.0000	18.1396
27.2300	0.005000	0.019892	0.009067	-0.008904	0.1666	9.8600	18.1389
27.2400	0.005000	0.019892	0.009954	0.000862	0.3732	0.0000	18.1382
27.2500	0.005000	0.019844	0.009606	-0.002710	0.1666	9.8600	18.1376
27.2600	0.005000	0.019892	0.010342	0.004924	0.3688	0.0000	18.1369
27.2700	0.005000	0.019892	0.009890	-0.000084	0.1644	9.8600	18.1362
27.2800	0.005000	0.019844	0.010548	0.006500	0.3710	0.0000	18.1355
27.2900	0.005000	0.019892	0.010041	0.000782	0.1688	9.8600	18.1422
27.3000	0.005000	0.019844	0.010657	0.006866	0.3710	0.0000	18.1415
27.3100	0.005000	0.019844	0.010121	0.000815	0.1666	9.8600	18.1408
27.3200	0.005000	0.019892	0.010715	0.006678	0.3732	0.0000	18.1402
27.3300	0.005000	0.019892	0.010163	0.000489	0.1666	9.8600	18.1395
27.3400	0.005000	0.019892	0.010746	0.006269	0.3710	0.0000	18.1388
27.3500	0.005000	0.019892	0.010186	0.000038	0.1666	9.8600	18.1382
27.3600	0.005000	0.019844	0.010763	0.005802	0.3732	0.0000	18.1375
27.3700	0.005000	0.019892	0.010198	-0.000427	0.1666	9.8600	18.1368
27.3800	0.005000	0.019892	0.010771	0.005351	0.3710	0.0000	18.1361
27.3900	0.005000	0.019892	0.010204	-0.000857	0.1666	9.8600	18.1425
27.4000	0.005000	0.019892	0.010776	0.004947	0.3732	0.0000	18.1418
27.4100	0.005000	0.019892	0.010207	-0.001232	0.1688	9.8600	18.1411
27.4200	0.005000	0.019892	0.010265	-0.000530	0.3755	0.0000	18.1405
27.4300	0.005000	0.019892	0.009293	-0.010200	0.1666	9.8600	18.1398
27.4400	0.005000	0.019892	0.009586	-0.006252	0.3688	0.0000	18.1391
27.4500	0.005000	0.019892	0.008806	-0.013427	0.1644	9.8600	18.1384
27.4600	0.005000	0.019892	0.009227	-0.007871	0.3755	0.0000	18.1378
27.4700	0.005000	0.019892	0.009067	-0.008679	0.1688	9.8600	18.1371
27.4800	0.005000	0.019892	0.009955	0.001061	0.3621	0.0000	18.1364
27.4900	0.005000	0.019892	0.009606	-0.002532	0.1644	9.8600	18.1432
27.5000	0.005000	0.019892	0.010342	0.005083	0.3732	0.0000	18.1425
27.5100	0.005000	0.019892	0.009891	0.000059	0.1666	9.8600	18.1419
27.5200	0.005000	0.019892	0.010548	0.006628	0.3732	0.0000	18.1412
27.5300	0.005000	0.019892	0.010041	0.000897	0.1688	9.8600	18.1405
27.5400	0.005000	0.019892	0.010658	0.006969	0.3755	0.0000	18.1399
27.5500	0.005000	0.019892	0.010121	0.000908	0.1644	9.8600	18.1392
27.5600	0.005000	0.019892	0.010716	0.006762	0.3710	0.0000	18.1385
27.5700	0.005000	0.019892	0.010163	0.000564	0.1688	9.8600	18.1378
27.5800	0.005000	0.019844	0.010746	0.006337	0.3710	0.0000	18.1372
27.5900	0.005000	0.019892	0.010186	0.000098	0.1666	9.8600	18.1428
27.6000	0.005000	0.019844	0.010763	0.005856	0.3710	0.0000	18.1421
27.6100	0.005000	0.019892	0.010198	-0.000379	0.1644	9.8600	18.1415
27.6200	0.005000	0.019892	0.010771	0.005395	0.3710	0.0000	18.1408
27.6300	0.005000	0.019892	0.010204	-0.000817	0.1666	9.8600	18.1401
27.6400	0.005000	0.019892	0.010776	0.004983	0.3732	0.0000	18.1394
27.6500	0.005000	0.019892	0.010207	-0.001200	0.1666	9.8600	18.1388
27.6600	0.005000	0.019892	0.010778	0.004629	0.3710	0.0000	18.1381
27.6700	0.005000	0.019892	0.010209	-0.001525	0.1644	9.8600	18.1374
27.6800	0.005000	0.019892	0.010780	0.004332	0.3688	0.0000	18.1367
27.6900	0.005000	0.019892	0.010210	-0.001797	0.1711	9.8600	18.1428
27.7000	0.005000	0.019892	0.010780	0.004085	0.3710	0.0000	18.1422
27.7100	0.005000	0.019892	0.010211	-0.002021	0.1644	9.8600	18.1415
27.7200	0.005000	0.019892	0.010781	0.003882	0.3666	0.0000	18.1408
27.7300	0.005000	0.019892	0.010211	-0.002204	0.1644	9.8600	18.1401
27.7400	0.005000	0.019892	0.010781	0.003716	0.3710	0.0000	18.1395
27.7500	0.005000	0.019892	0.010211	-0.002354	0.1666	9.8600	18.1388
27.7600	0.005000	0.019892	0.010781	0.003581	0.3710	0.0000	18.1381
